Feature ID	Taxon	Confidence
593677fc3cc15e5af5231fc314ea8aea	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.9999802053929042
35652722140300a636b71adac6998419	d__Bacteria;p__Chloroflexi;c__Anaerolineae	0.9814170950230875
aab14cdeed3b8109c769c531b79b2308	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Pedomicrobium;s__	0.8287615647389843
1b54bd36d14f15ea4586429704346e7d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	0.9578685641642837
54064dd5e1ea96bae3f56d791372d90c	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__JG30-KF-CM45;s__	0.9994900393107345
6df5976861ab64427b0659ae9d93b68c	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae	0.9999935826042234
6d6942e6927fbf3bb0dadb9c27f81748	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__GKS98_freshwater_group;s__	0.8923684177127347
5b1f902f8cc72868567fc3c19ee26b6e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.9999809535357891
7bfa47418524ce9bad84b0aa59dca799	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.9999818645842237
b279e8207928125fa202d4d2c4437c37	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.9999808484872517
c0a23a1f07dbde90ece3a4705895ee1a	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae;g__Blastocatella;s__	0.8689154210245092
bf85129b975f589298369f8c53c0288c	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__uncultured;s__	0.9836432362475436
6e4a703b54fdaafd7a48ab6a7cca18e9	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae;g__Sporichthyaceae;s__	0.9896316931457051
9e36197e0ae1590ce7dddb850ffd1ea3	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae;g__uncultured;s__	0.9588334384619859
5dbd54bf2bca32491352acafd1ac00d6	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Candidatus_Udaeobacter;s__	0.8578299783212754
8d108d41a70abfbe909a5f66a070f2d4	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Candidatus_Udaeobacter;s__	0.801099180721604
35b914c49a73d936c28cee18db678d2b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methyloglobulus;s__	0.9951541077593072
349e4b3122cb5887a9fffbdfe629e3c4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.9999793250234464
2a9ac9f6e80520c6e8e0a6403baa2f0f	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.999864905189379
9f98260c85f714c3f3bf0fe2a8c94f19	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.9999935471187636
0c36246a905cd5ec4f62629a34c3661a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.9998724183122711
992358ac96b43e048d26ebf9d5cb476e	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Candidatus_Udaeobacter;s__	0.8206549719608199
c84ba5ccaa02fd9273856b0e6d23f0d1	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__JG30-KF-CM45;s__	0.8384577895593215
f06d8f2df4285cffb4c1b68ba14be1f7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	0.9999900502245853
07d0c9719faeba654c70a39c15735678	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__	0.9999901639315858
16705183271a57fcdf8457aa3e0e26d4	d__Bacteria;p__Chloroflexi	0.7275476702894614
8e3a15f8ebf4f78c51efacce699a865e	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__	0.999985496875507
39c3d4564eb73d8421719aa6c4ad17c6	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae;g__Blastocatella;s__	0.8522054794196334
fa10cb08427a23d38e9625de31dd84eb	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae;g__hgcI_clade;s__	0.8293843920524949
e869a71b84731cc7bc30db71510f44ce	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__JG30-KF-CM45;s__	0.8424436264196004
a648f3aeb2ea81ac6ee92fcd5e47c927	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae	0.9890240394613884
6740e1c7a3aa05b829444d2b04c3b8fa	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.9998872396693345
2f2e3407e570dafff0c3ab43e0192673	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Elev-16S-1166;f__Elev-16S-1166;g__Elev-16S-1166;s__	0.8587872319775911
68de3bbf5fc189d0b3c14de56b8a17b1	d__Bacteria;p__Chloroflexi;c__OLB14;o__OLB14;f__OLB14;g__OLB14;s__	0.9997991721934106
b7043eee655df18cae84dc5fae135dea	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae;g__Blastocatella;s__	0.8172928340341222
1b21c2928e7527c2a31d86b362429f8d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.9999927057975084
6b6933ba9cb6ad509cc2e75922c72729	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	0.9999115137832215
9869b9b1e713705ff9ec103cfc6509b1	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae;g__hgcI_clade;s__	0.9882957382232092
7b259e96271f68d0099cd3d84c2b35c2	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bryobacter;s__	0.9381695388107026
2ed52271c3e221a2e776272c3203d0ee	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031	0.8525967110065897
919d7e7ebeef3b61f1fa71308c59efb6	d__Bacteria;p__Chloroflexi;c__Anaerolineae	0.9759340411370098
ba2b690e19a09960c99687bacf266152	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031	0.8689015919176112
320e54b945bf6d1bc05d57d0247e9f98	d__Bacteria;p__Chloroflexi;c__Anaerolineae	0.9747544865223007
b0a869bdd1e067183e4c82df3a977d3a	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae	0.9816505828573511
eba90d0f1339dbbefd4fb1cc3685fe63	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae;g__uncultured;s__	0.9552653179010995
fc69fc9b08737e7c4db36c42f856647a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Pseudarcicella;s__	0.9999999102577459
480ebb0df71aa7229611fcab8dd1d2a4	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae;g__Blastocatella;s__	0.83832622495028
