"","HRUU1","HRUU10","HRUU11","HRUU12","HRUU13","HRUU14","HRUU15","HRUU16","HRUU17","HRUU18","HRUU19","HRUU2","HRUU20","HRUU21","HRUU22","HRUU23","HRUU24","HRUU25","HRUU26","HRUU3","HRUU4","HRUU5","HRUU6","HRUU7","HRUU8","HRUU9","Domain","Phylum","Class","Order","Family","Genus","Species"
"Unknown",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Unassigned",NA,NA,NA,NA,NA,"Unknown"
