"","HRUU1","HRUU10","HRUU11","HRUU12","HRUU13","HRUU14","HRUU15","HRUU16","HRUU17","HRUU18","HRUU19","HRUU2","HRUU20","HRUU21","HRUU22","HRUU23","HRUU24","HRUU25","HRUU26","HRUU3","HRUU4","HRUU5","HRUU6","HRUU7","HRUU8","HRUU9"
"Unknown",37080,37624,36631,13404,14840,16609,19108,15560,17043,17888,14957,15620,14127,14225,15635,14066,19508,24646,23632,35069,15932,13686,16488,18121,16103,17352
